ID_Posting,ID_Posting_Parent,ID_GodotObject,ID_CommunityIdentity,id_posting_status,Headline,Comment,createdAt,VoteNegative,VotePositive,merged_text,p_merged_text
1049746955,1049746300,2000114365338,581535,1.0,,"Nö, noch um einiges schlimmer.",2020-02-10 13:39:17.460,False,True,"Nö, noch um einiges schlimmer. | ",nö schlimm
1056931552,1056929198,2000118954356,703799,1.0,,"Die sind sogar so klein, dass sie durch die Maske durchfliegen wie Gelsen durch einen Maschendrahtzaun.",2020-07-24 09:29:59.253,False,True,"Die sind sogar so klein, dass sie durch die Maske durchfliegen wie Gelsen durch einen Maschendrahtzaun. | ",sogar klein Maske durchfliegen gelsen Maschendrahtzaun
1056931832,-1,2000118954356,225226,1.0,Gastro-Personal,"Ich war vorgestern in der Wiener Innenstadt, ein Kellner wollte mich mit Handschlag begrüßen. Vor dem Essen gab es Nüsse auf den Tisch und Oliven. Keine Möglichkeit zur Handdesinfektion. Zwei Tage vorher mit einigen Gastro-Leuten unterwegs gewesen: Keiner hat sich letzten Endes an die vorgegebenen Abstandsregeln gehalten. Es gibt Gastro-Betriebe, die lassen ihr Personal weiter Masken tragen, aber nur ganz wenige. Und die haben dann meist diese Mini-Plexi-Schilder, wo alles vorbeigeht. Ein Cateringleiter hat mir erzählt, er sei jetzt Corona-Beauftragter, hätte Schulungen gehabt und die Sache mit der Krankheit sei aber eh nicht so schlimm. Was erwarten wir uns? Natürlich passieren solche Fälle und da kommt noch was.",2020-07-24 09:36:53.650,True,False,"Ich war vorgestern in der Wiener Innenstadt, ein Kellner wollte mich mit Handschlag begrüßen. Vor dem Essen gab es Nüsse auf den Tisch und Oliven. Keine Möglichkeit zur Handdesinfektion. Zwei Tage vorher mit einigen Gastro-Leuten unterwegs gewesen: Keiner hat sich letzten Endes an die vorgegebenen Abstandsregeln gehalten. Es gibt Gastro-Betriebe, die lassen ihr Personal weiter Masken tragen, aber nur ganz wenige. Und die haben dann meist diese Mini-Plexi-Schilder, wo alles vorbeigeht. Ein Cateringleiter hat mir erzählt, er sei jetzt Corona-Beauftragter, hätte Schulungen gehabt und die Sache mit der Krankheit sei aber eh nicht so schlimm. Was erwarten wir uns? Natürlich passieren solche Fälle und da kommt noch was. | Gastro-Personal",vorgestern wiener Innenstadt Kellner Handschlag begrüßen essen geben nüsse Tisch Olive Möglichkeit Handdesinfektion zwei Tag vorher Gastroleut unterwegs letzter end vorgegeben abstandsregeln halten geben Gastrobetriebe lassen Personal Maske_tragen ganz weniger meist Miniplexischilder vorbeigehen Cateringleiter erzählen sein Coronabeauftragter haben Schulung haben Sache Krankheit sein eh schlimm erwarten natürlich passieren fälle kommen Gastropersonal
1056932693,1056931787,2000118952103,575877,1.0,,"Diese Maßnahmen sind nicht Evidenz basierend und daher abzulehnen- PUNKT. Wir leben nicht in Nord-Korea oder China, auch wenn offenbar sich dies viele wünschen um der Obrigkeit brav zu entsprechen.",2020-07-24 09:56:25.020,True,False,"Diese Maßnahmen sind nicht Evidenz basierend und daher abzulehnen- PUNKT. Wir leben nicht in Nord-Korea oder China, auch wenn offenbar sich dies viele wünschen um der Obrigkeit brav zu entsprechen. | ",Maßnahme Evidenz basierend daher ablehnen Punkt leben nordkorea China offenbar vieler wünschen Obrigkeit brav entsprechend
1056934029,-1,2000118890822,653101,1.0,,"na guad ich zieh mich jetzt an und mach gleich mal meinen Aktivierungslauf: 10 Minuten locker, 5 Minuten Racepace, 5 Minuten locker. die letzte Einheit vor dem Wettkampf morgen Nachmittag :)",2020-07-24 10:25:09.800,False,True,"na guad ich zieh mich jetzt an und mach gleich mal meinen Aktivierungslauf: 10 Minuten locker, 5 Minuten Racepace, 5 Minuten locker. die letzte Einheit vor dem Wettkampf morgen Nachmittag :) | ",na grad zieh mechen gleich mal Aktivierungslauf 10 Minute locker 5 Minute Racepace 5 Minute locker letzter Einheit Wettkampf morgen Nachmittag zufrieden
1056934397,-1,2000118954356,54010,1.0,Die Wiener Polizei dürfte,das Verfassungsurteil nicht ganz verstanden haben. Da wurde nur das Betretungsverbot öffenticher Plätze und die Ungleichbehandlung zwischen kleinen und großen Geschäften beanstandet aber nicht das Maskengebot in den Geschäften.,2020-07-24 10:34:09.077,True,False,das Verfassungsurteil nicht ganz verstanden haben. Da wurde nur das Betretungsverbot öffenticher Plätze und die Ungleichbehandlung zwischen kleinen und großen Geschäften beanstandet aber nicht das Maskengebot in den Geschäften. | Die Wiener Polizei dürfte,Verfassungsurteil ganz verstehen werden Betretungsverbot öffentlich plätze Ungleichbehandlung klein groß geschäften beanstanden Maskengebot geschäften wiener Polizei dürfen
1056935020,1056933300,2000118952103,579020,1.0,,Fände ich sehr gut,2020-07-24 10:48:40.630,True,False,Fände ich sehr gut | ,fänden gut
1056935205,1056934546,2000118952103,735921,1.0,,"Stimmt, ist dem Basti aber sowas von egal, Hauptsache er ist der alleinregierende BK",2020-07-24 10:53:55.133,True,False,"Stimmt, ist dem Basti aber sowas von egal, Hauptsache er ist der alleinregierende BK | ",stimmen Basti sowas egal hauptsache Alleinregierend bk
1056935873,1056935748,2000118890822,676367,1.0,,"Ja aber nicht sportmäßig, Vermessung im Gelände",2020-07-24 11:09:59.467,False,True,"Ja aber nicht sportmäßig, Vermessung im Gelände | ",ja sportmäßig Vermessung Gelände
1056936365,1056936211,2000118890822,676367,1.0,,"Solang mich nicht einbalsamierts, danke !:)",2020-07-24 11:20:24.200,False,True,"Solang mich nicht einbalsamierts, danke !:) | ",solang einbalsamierts danken zufrieden
1056936488,1056936346,2000118890822,214794,1.0,"schlage Nico vor,",dann hat er alle seine Probleme hinter sich. :),2020-07-24 11:22:46.973,False,True,"dann hat er alle seine Probleme hinter sich. :) | schlage Nico vor,",Problem zufrieden schlagen nico
1056937165,1056936999,2000118890822,670159,1.0,,"Liebe Robinie, herzlichen Dank für deine aufopfernde Hingabe!",2020-07-24 11:36:45.473,False,True,"Liebe Robinie, herzlichen Dank für deine aufopfernde Hingabe! | ",lieben Robinie herzlich dank aufopfernd Hingabe
1056939079,-1,2000118954356,692170,1.0,,"Die Spinnen, die Finnen.",2020-07-24 12:23:00.170,True,False,"Die Spinnen, die Finnen. | ",spinnen finnen
1056939105,-1,2000118954356,553917,1.0,,"Die Leute folgen einfach nicht und machen, was ihnen in den Sinn kommt. Corona wird überhaupt nie wieder verschwinden, ein Impfstoff ist reines Wunschdenken und bei den derzeitigen Hoffnungen auf wirksame Medikamente wird das böse Erwachen nicht lange auf sich warten lassen. Corona ist eine Strafe für unseren ausufernden Lebensstil und den Glauben, alles machen zu können, was wir wollen. Es geht jetzt erst richtig los, da ist das, was seit Mitte März war, gar nichts dagegen, was bald kommen wird. Ungehorsame sollten viel härter bestraft werden, da besitzen doch tatsächlich einige Menschen die Frechheit, mit positiven Attest einkaufen zu gehen oder sonst was zu machen. Quarantänebruch sollte auf alle Fälle mit Freiheitsstrafe geahndet werden",2020-07-24 12:23:32.097,True,False,"Die Leute folgen einfach nicht und machen, was ihnen in den Sinn kommt. Corona wird überhaupt nie wieder verschwinden, ein Impfstoff ist reines Wunschdenken und bei den derzeitigen Hoffnungen auf wirksame Medikamente wird das böse Erwachen nicht lange auf sich warten lassen. Corona ist eine Strafe für unseren ausufernden Lebensstil und den Glauben, alles machen zu können, was wir wollen. Es geht jetzt erst richtig los, da ist das, was seit Mitte März war, gar nichts dagegen, was bald kommen wird. Ungehorsame sollten viel härter bestraft werden, da besitzen doch tatsächlich einige Menschen die Frechheit, mit positiven Attest einkaufen zu gehen oder sonst was zu machen. Quarantänebruch sollte auf alle Fälle mit Freiheitsstrafe geahndet werden | ",Leute folgen einfach Sinn kommen corona überhaupt nie verschwinden Impfstoff rein Wunschdenk derzeitig Hoffnung wirksam Medikament böse erwachen lange warten lassen corona Strafe ausufernd Lebensstil glauben gehen erst richtig los seit Mitte März gar dagegen bald kommen ungehorsam sollen hart bestrafen besitzen tatsächlich Mensch frechheit positiv attest einkaufen gehen quarantänebruch fälle Freiheitsstrafe landen
1056941645,1056937209,2000118952103,505279,1.0,,"PCR-Test, aber sonst richtig verstanden",2020-07-24 13:22:20.550,False,True,"PCR-Test, aber sonst richtig verstanden | ",Pcrtest richtig verstehen
1056942022,-1,2000118890822,715216,1.0,,Mahlzeit:),2020-07-24 13:31:46.010,False,True,Mahlzeit:) | ,mahlzeitzufrieden
1056945948,1056938073,2000118954356,583287,1.0,,https://www.youtube.com/watch?v=KwvWtZl2ICY,2020-07-24 15:11:29.607,False,True,https://www.youtube.com/watch?v=KwvWtZl2ICY | ,Httpsmittelmäßigwwwyoutubecomwatch vkwvwtzl2icy
1056946932,1056946195,2000118954356,15399,1.0,,"weil so viele geisteskrank nach Kroatien wollen, koste es was es wolle..",2020-07-24 15:40:05.477,False,True,"weil so viele geisteskrank nach Kroatien wollen, koste es was es wolle.. | ",vieler geisteskrank Kroatien kosten
1056947486,1056947438,2000118890822,632699,1.0,,Das find ich vergleichsweise recht harmlos.,2020-07-24 15:54:19.380,False,True,Das find ich vergleichsweise recht harmlos. | ,find vergleichsweise Recht harmlos
1056948513,1056948496,2000118890822,672498,1.0,,Aber dann keine Sandalen!!!!,2020-07-24 16:25:56.457,False,True,Aber dann keine Sandalen!!!! | ,Sandale
1056950103,-1,2000118954356,686357,1.0,,wo bleibt nehamer mit seiner flex?,2020-07-24 17:09:15.837,False,True,wo bleibt nehamer mit seiner flex? | ,bleiben nehmen flehen
1056950393,1056950150,2000118890822,677514,1.0,,:-*,2020-07-24 17:17:20.660,False,True,:-* | ,Kuss
1056951219,1056950869,2000118954356,637684,1.0,,"Haben halt keinen Panenka mehr, der den letzten Elfer einnetzt",2020-07-24 17:39:22.167,False,True,"Haben halt keinen Panenka mehr, der den letzten Elfer einnetzt | ",halt panenka mehr letzter Elfer einsetzen
1056952765,1056931498,2000118954356,672229,1.0,,"Es würde genügen einfach alle Gäste sofort zu testen, und Quarantäne nur als Ausweg für jede zu verhängen die den Test ablehnen.",2020-07-24 18:24:42.997,False,True,"Es würde genügen einfach alle Gäste sofort zu testen, und Quarantäne nur als Ausweg für jede zu verhängen die den Test ablehnen. | ",genügen einfach Gast sofort testen quarantäne Ausweg verhängen Test ablehnen
1056953925,1056953877,2000118890822,738848,1.0,,Prost,2020-07-24 18:59:44.210,False,True,Prost | ,Prost
1056954540,1056954517,2000118890822,634646,1.0,,macht sich auch ans Weed.,2020-07-24 19:18:04.503,False,True,macht sich auch ans Weed. | ,machen an weed
1056955918,1056955734,2000118888558,576748,1.0,,https://www.jusline.at/gesetz/eisbg/paragraf/30,2020-07-24 20:06:50.830,True,False,https://www.jusline.at/gesetz/eisbg/paragraf/30 | ,Httpsmittelmäßigwwwjuslineatgesetzeisbgparagraf30
1056957315,1056956650,2000118952103,570329,1.0,"Die Leute wollen gar nicht daran denken, was ihnen ganz schnell passieren kann.","Im weiteren Gesichtsfeld: Tag 1 nachmittags hohes Fieber, Tag 4 morgens tot. Zytokinsturm wird vermutet.",2020-07-24 20:53:53.653,False,True,"Im weiteren Gesichtsfeld: Tag 1 nachmittags hohes Fieber, Tag 4 morgens tot. Zytokinsturm wird vermutet. | Die Leute wollen gar nicht daran denken, was ihnen ganz schnell passieren kann.",weit gesichtsfelspielend Tag 1 nachmittags hoch Fieber Tag 4 morgens tot Zytokinsturm vermuten Leute gar daran denken ganz schnell passieren
1056959247,1056959200,2000118890822,565037,1.0,,"Hauptsächlich vegetarisch, weil nicht viele Fleischesser dabei waren. Aber zum Glück waren ein paar Wiaschtl und Steaks dabei",2020-07-24 21:57:35.900,False,True,"Hauptsächlich vegetarisch, weil nicht viele Fleischesser dabei waren. Aber zum Glück waren ein paar Wiaschtl und Steaks dabei | ",hauptsächlich vegetarisch vieler fleischesser dabei Glück paar Wiaschtl Steak dabei
1056960179,1056960173,2000118890822,731500,1.0,,genau!,2020-07-24 22:31:22.010,False,True,genau! | ,genau
1056962348,1056962276,2000118890822,676367,1.0,,Komm gut heim!,2020-07-25 00:04:21.533,False,True,Komm gut heim! | ,kommen gut heim
1056962437,1056962425,2000118890822,667010,1.0,,+ungeniert.krümelige.cookies.ess+,2020-07-25 00:10:35.187,False,True,+ungeniert.krümelige.cookies.ess+ | ,ungeniertkrümeligecookiesess
1056962683,1056962627,2000118890822,503930,1.0,,"Kannst mich nicht einmal bestechen, da es tatsächlich keines gibt ;) außer der Robin hat heimlich welche gemacht",2020-07-25 00:29:30.167,False,True,"Kannst mich nicht einmal bestechen, da es tatsächlich keines gibt ;) außer der Robin hat heimlich welche gemacht | ",könnsten bestechen tatsächlich geben zwink außer Robin heimlich machen
1056962831,1056962735,2000118954356,3457,1.0,,"Asymptomatische Virusträger KÖNNEN aber ansteckend sein, das ist halt das Problem (auch, weil man annimmt, das bei Symptomen die Leute 2 Tage davor schon ansteckend sind). Und da man nicht weiß, wer dann asymptomatisch trotzdem anstecken kann, ist das schwierig.",2020-07-25 00:42:14.323,True,False,"Asymptomatische Virusträger KÖNNEN aber ansteckend sein, das ist halt das Problem (auch, weil man annimmt, das bei Symptomen die Leute 2 Tage davor schon ansteckend sind). Und da man nicht weiß, wer dann asymptomatisch trotzdem anstecken kann, ist das schwierig. | ",asymptomatisch Virusträger ansteckend halt Problem annehmen Symptome Leute 2 Tag davor schon ansteckend wissen wer asymptomatisch trotzdem anstecken schwierig
1056965203,1056965145,2000118890822,651412,1.0,,Das freut mich! :),2020-07-25 08:03:58.917,False,True,Das freut mich! :) | ,freuen zufrieden
1056966222,1056965973,2000118954356,107338,1.0,Die Toten laufen den Infektionszahlen 6 Wochen hinterher,"Derzeit sind wir noch glücklich mit den Infektionszahlen von vor 3 Wochen wo fast niemand mehr infiziert war. Warten sie noch 4-5 Wochen, dann steigen leider auch die.",2020-07-25 08:49:38.090,False,True,"Derzeit sind wir noch glücklich mit den Infektionszahlen von vor 3 Wochen wo fast niemand mehr infiziert war. Warten sie noch 4-5 Wochen, dann steigen leider auch die. | Die Toten laufen den Infektionszahlen 6 Wochen hinterher",derzeit glücklich infektionszahlen 3 Woche fast niemand mehr infizieren warten 45 Woche steigen leider tote laufen infektionszahlen 6 Woche hinterher
1056967908,1056967711,2000118954356,117465,1.0,,Ein positiver PCR Test heißt nicht gleich infiziert und infiziert heißt nicht gleich krank oder ansteckend.,2020-07-25 09:50:13.300,True,False,Ein positiver PCR Test heißt nicht gleich infiziert und infiziert heißt nicht gleich krank oder ansteckend. | ,positiv pcr Test heißen gleich infizieren infizieren heißen gleich krank ansteckend
1056968049,1056968014,2000118890822,652621,1.0,,"einfach hingehen, das andere ergibt sich von selbst.....",2020-07-25 09:54:47.063,False,True,"einfach hingehen, das andere ergibt sich von selbst..... | ",einfach hingehen ergeben
1056968419,1056968392,2000118890822,728756,1.0,,Wie immer danke dir für Infos,2020-07-25 10:07:59.623,False,True,Wie immer danke dir für Infos | ,immer danken infos
1056969033,-1,2000118954356,685152,1.0,,"Angesichts der steigenden Zahlen: Sind eigentlich wieder Maßnahmen geplant, wie bestimmte Mitarbeiter von z.B. Wien Energie kaserniert unterzubringen, um die kritische Infrastruktur nicht zu gefährden?",2020-07-25 10:26:53.813,False,True,"Angesichts der steigenden Zahlen: Sind eigentlich wieder Maßnahmen geplant, wie bestimmte Mitarbeiter von z.B. Wien Energie kaserniert unterzubringen, um die kritische Infrastruktur nicht zu gefährden? | ",angesichts steigend zahlen eigentlich Maßnahme planen bestimmt Mitarbeiter zb Wien Energie kastrieren unterzubringen kritisch Infrastruktur gefährden
1056969692,1056969028,2000118954356,571340,1.0,,"Im Mittagsjournal hat sie aber auch gemeint, dass die Gäste vorsorglich nicht getestet werden.",2020-07-25 10:47:22.650,False,True,"Im Mittagsjournal hat sie aber auch gemeint, dass die Gäste vorsorglich nicht getestet werden. | ",Mittagsjournal meinen Gast fürsorglich testen
1056970799,1056970566,2000118954356,536838,1.0,,"Eine HIV-Infektion bedeutet auch nicht zwangsweise eine Aids-Erkrankung, erhöht die Chancen aber doch etwas.",2020-07-25 11:23:22.390,False,True,"Eine HIV-Infektion bedeutet auch nicht zwangsweise eine Aids-Erkrankung, erhöht die Chancen aber doch etwas. | ",Hivinfektion bedeuten zwangsweise Aidserkrankung erhöhen Chance
1056971255,-1,2000118954356,673573,1.0,Knorkator hatten recht,"Wir werden alle sterben, haltet euch bereit, die Zeichen sind eindeutig, bald ist es so weit. Vielleicht schon heute Abend, vielleicht in einem Jahr, doch alle werden sterben, traurig aber wahr",2020-07-25 11:37:32.480,False,True,"Wir werden alle sterben, haltet euch bereit, die Zeichen sind eindeutig, bald ist es so weit. Vielleicht schon heute Abend, vielleicht in einem Jahr, doch alle werden sterben, traurig aber wahr | Knorkator hatten recht",sterben halten bereits Zeichen eindeutig bald weit vielleicht schon heute abend vielleicht Jahr sterben traurig wahr Knorkator Recht
1056972731,1056972670,2000118890822,189749,1.0,,Mit 18 hatte ich bereits bessere Argumente ^^,2020-07-25 12:27:48.100,False,True,Mit 18 hatte ich bereits bessere Argumente ^^ | ,18 bereits gut Argument
1056972828,1056972715,2000118890822,729251,1.0,,Pssst,2020-07-25 12:30:49.663,False,True,Pssst | ,pssst
1056973830,1056972999,2000118954356,25937,1.0,,"bin ja kein experte, aber eine schließung und vor allem die genaue testung von betroffenen betrieben/personen (gästen und personal) schützt ja die anderen betriebe (= die tourismuswirtschaft), vermute ich.",2020-07-25 13:03:13.490,False,True,"bin ja kein experte, aber eine schließung und vor allem die genaue testung von betroffenen betrieben/personen (gästen und personal) schützt ja die anderen betriebe (= die tourismuswirtschaft), vermute ich. | ",ja Experte schließen genau testen betroffen betriebennperson Gast Personal schützen ja betreiben Tourismuswirtschaft vermuen
1056977440,-1,2000118954356,542965,1.0,,"Hat unser BK und der Herr Gesundheitsminister schon was dazu gesagt, oder muss man jetzt wegen dem WE und der Vorbereitung für die PK noch ein paar Tage warten?",2020-07-25 15:13:56.763,False,True,"Hat unser BK und der Herr Gesundheitsminister schon was dazu gesagt, oder muss man jetzt wegen dem WE und der Vorbereitung für die PK noch ein paar Tage warten? | ",bk Herr Gesundheitsminister schon sagen wegen we Vorbereitung pk paar Tag warten
1056978406,1056976512,2000118954356,212511,1.0,,"nein, er war privat in st. wolfgang als gast, seine kollegen aus dem ministerium musten getestet werden.",2020-07-25 15:55:45.117,False,True,"nein, er war privat in st. wolfgang als gast, seine kollegen aus dem ministerium musten getestet werden. | ",nein privat st Wolfgang haben loslegen Ministerium mussen testen
1056979038,1056953911,2000118954356,509102,1.0,,"Also da frag ich mich schon was eine Fetzen vorm Gesicht mit IQ zu tun hat? Im Supermarkt Maskenpflicht einzuführen zeugt auch nicht gerade von hohem IQ, Das Risiko sich im Supermarkt anzustecken ist minimal ob mit oder ohne Maske, anders sieht es da schon bei den Öffis aus, da sollte man eine Maske tragen ob es jetzt Pflicht ist oder nicht! Immer dort wo mehrere Menschen länger Auf engem Raum zusammen sind sollte eine Maske getragen werden,  meiner Meinung trifft das auf Supermärkte nicht zu, genug Platz um Abstand zu halten und nur kurze Kontakte zu anderen Menschen!",2020-07-25 16:19:42.857,False,True,"Also da frag ich mich schon was eine Fetzen vorm Gesicht mit IQ zu tun hat? Im Supermarkt Maskenpflicht einzuführen zeugt auch nicht gerade von hohem IQ, Das Risiko sich im Supermarkt anzustecken ist minimal ob mit oder ohne Maske, anders sieht es da schon bei den Öffis aus, da sollte man eine Maske tragen ob es jetzt Pflicht ist oder nicht! Immer dort wo mehrere Menschen länger Auf engem Raum zusammen sind sollte eine Maske getragen werden,  meiner Meinung trifft das auf Supermärkte nicht zu, genug Platz um Abstand zu halten und nur kurze Kontakte zu anderen Menschen! | ",Frag schon fetzen vor Gesicht iq tun Supermarkt Maskenpflicht einführen zeugen gerade hoch iq Risiko Supermarkt anstecken minimal Maske sehen schon öffis Maske_tragen Pflicht immer mehrere Mensch lang eng Raum zusammen Maske_tragen Meinung treffen supermärkte genug Platz Abstand_halten kurz Kontakt Mensch
1056979398,1056956650,2000118952103,741648,1.0,Lassen Sie sich behandeln,Sie Paranoiker,2020-07-25 16:33:01.557,True,False,Sie Paranoiker | Lassen Sie sich behandeln,Paranoiker lassen behandeln
1056980013,1056979863,2000118890822,729749,1.0,,"Jö, besuchst die Sissi?",2020-07-25 16:55:34.830,False,True,"Jö, besuchst die Sissi? | ",jö besuchsen Sissi
1056980128,1056980120,2000118890822,731500,1.0,,ja viel zu gut :(,2020-07-25 17:00:20.340,False,True,ja viel zu gut :( | ,ja gut traurig
1056981006,1056980995,2000118890822,586068,1.0,,Hilft Dir aber wenig.,2020-07-25 17:35:09.713,False,True,Hilft Dir aber wenig. | ,helfen wenig
1056982166,1056982118,2000118890822,503930,1.0,,"Danke, ihr helft mir wirklich :)",2020-07-25 18:25:47.090,False,True,"Danke, ihr helft mir wirklich :) | ",danken helfen wirklich zufrieden
1056984696,-1,2000118890822,531522,1.0,,noch 10...,2020-07-25 20:13:05.500,False,True,noch 10... | ,10
1056984959,1056984802,2000118954356,552174,1.0,,"Viel Ahnung von der Grippe, TBC und Covid hast eindeutig nicht.",2020-07-25 20:24:37.227,False,True,"Viel Ahnung von der Grippe, TBC und Covid hast eindeutig nicht. | ",Ahnung Grippe tbc Covid haben eindeutig
1056985626,-1,2000118954356,701413,1.0,29 exponentiell,Bald wird jeder Österreicher...,2020-07-25 20:55:33.460,True,False,Bald wird jeder Österreicher... | 29 exponentiell,bald österreich 29 exponentiell
1056986074,1056986050,2000118890822,731500,1.0,,*macht lagerfeuer am deck*,2020-07-25 21:15:20.850,False,True,*macht lagerfeuer am deck* | ,machen Lagerfeuer decken
1056986355,1056986342,2000118890822,631366,1.0,,*macht mit*,2020-07-25 21:25:48.747,False,True,*macht mit* | ,machen
1056987656,1056987588,2000118890822,631366,1.0,,"Ich lüfte eh, aber dauernd mag ich nicht auf Grund der Umgebung (Straße, Bahn, Nachbarn, Veranstaltung - läuft wirklich gerade eine).",2020-07-25 22:24:20.510,False,True,"Ich lüfte eh, aber dauernd mag ich nicht auf Grund der Umgebung (Straße, Bahn, Nachbarn, Veranstaltung - läuft wirklich gerade eine). | ",lüften eh dauernd mögen Grund Umgebung Straße Bahn Nachbar Veranstaltung laufen wirklich gerade
1056988569,-1,2000118954356,167449,1.0,,Hat Nehammer St. Wolfgang schon ermahnt?,2020-07-25 23:12:02.230,False,True,Hat Nehammer St. Wolfgang schon ermahnt? | ,nehamm st Wolfgang schon ermahnen
1056989061,1056988984,2000118954356,239017,1.0,,"Na ja ... das ist ganz am Anfang wenig verwunderlich. Interessant ist es, wie es den Leuten in 5-7 Tagen geht.",2020-07-25 23:36:11.673,False,True,"Na ja ... das ist ganz am Anfang wenig verwunderlich. Interessant ist es, wie es den Leuten in 5-7 Tagen geht. | ",na ja ganz Anfang wenig verwunderlich interessant Leuten 57 Tag gehen
1056989087,1056989012,2000118954356,239017,1.0,,Der Österreicher wird aus Erfahrung dümmer? ...,2020-07-25 23:37:24.200,False,True,Der Österreicher wird aus Erfahrung dümmer? ... | ,österreich Erfahrung dümm
1056989816,1056989808,2000118890822,731500,1.0,,thats what she said,2020-07-26 00:13:45.097,False,True,thats what she said | ,thaen what she said
1056989938,1056989821,2000118954356,552174,1.0,,"Geht einfach! ""Ich komm vorbei!"" und schon hast den Test.",2020-07-26 00:21:06.107,True,False,"Geht einfach! ""Ich komm vorbei!"" und schon hast den Test. | ",gehen einfach kommen vorbei schon haben Test
1056990291,-1,2000118890822,631366,1.0,,Ich glaub ich habe versehentlich die Nein! dubliziert.,2020-07-26 00:48:13.693,False,True,Ich glaub ich habe versehentlich die Nein! dubliziert. | ,Glaub versehentlich nein dubliziern
1056990388,1056990325,2000118954356,629763,1.0,,Die Praktikanten wurden schon Nachhause geschickt. Verrückt,2020-07-26 01:01:00.510,False,True,Die Praktikanten wurden schon Nachhause geschickt. Verrückt | ,Praktikant werden schon Nachhause schicken verrückt
1056990432,1056989449,2000118954356,629763,1.0,,"Teststrategie. Testet seit Monaten nun schon auch asymptomatische Kontakte und kann daher dann auch deren Kontakte tracen, wenn positiv. Der Rest von Österreich: Quarantäne und Symptome beobachten. Daher auch kein Tracing der Kontakte der nur isolierten aber nicht getesteten Leute.",2020-07-26 01:06:45.660,False,True,"Teststrategie. Testet seit Monaten nun schon auch asymptomatische Kontakte und kann daher dann auch deren Kontakte tracen, wenn positiv. Der Rest von Österreich: Quarantäne und Symptome beobachten. Daher auch kein Tracing der Kontakte der nur isolierten aber nicht getesteten Leute. | ",Teststrategie testen seit Monat schon asymptomatisch Kontakt daher der Kontakt tragen positiv Rest Österreich quarantäne Symptom beobachten daher Tracing Kontakt isoliert testen Leute
1056992399,-1,2000118890822,72651,1.0,,Einen wundervollen sonnigen fröhlichen Guten Morgen!!,2020-07-26 08:11:25.373,False,True,Einen wundervollen sonnigen fröhlichen Guten Morgen!! | ,wundervoll sonnig fröhlich gut morgen
1056994260,1056993724,2000118981517,54010,1.0,"Infitiert bedeutet,",dass du Krankheitserreger hast. Das sollte nach Monaten der Coronakrise auch ein Diogenes im Fass mitbekommen haben.,2020-07-26 09:38:03.050,True,False,"dass du Krankheitserreger hast. Das sollte nach Monaten der Coronakrise auch ein Diogenes im Fass mitbekommen haben. | Infitiert bedeutet,",Krankheitserreger haben Monat coronakriser diogenes Fass mitbekommen infitieren bedeuten
1056995122,1056994965,2000118890822,667010,1.0,,jo des a :-D,2020-07-26 10:11:38.330,False,True,jo des a :-D | ,jo -- d
1056995597,1056993255,2000118981517,541646,1.0,,"Mit dem Virus leben lernen, heißt aber nicht, einfach weitertun als gäbe es ihn nicht.",2020-07-26 10:28:57.630,False,True,"Mit dem Virus leben lernen, heißt aber nicht, einfach weitertun als gäbe es ihn nicht. | ",Virus leben lernen heißen einfach weit geben
1056995623,1056995604,2000118890822,652621,1.0,,"Auto, Zug und Camper..",2020-07-26 10:29:52.363,False,True,"Auto, Zug und Camper.. | ",Auto zug Camper
1056996000,1056995433,2000118981517,523609,1.0,,"Dem Virus hilft's schon, vor allem wenn in großen Gruppen praktiziert.",2020-07-26 10:42:41.667,False,True,"Dem Virus hilft's schon, vor allem wenn in großen Gruppen praktiziert. | ",Virus helfen schon groß Gruppe praktizieren
1056996606,1056996090,2000118890822,651412,1.0,,Safrechheitheast!,2020-07-26 11:03:48.750,False,True,Safrechheitheast! | ,Safrechheitheast
1056996853,1056996811,2000118890822,731500,1.0,,sag des halt gleich :*,2020-07-26 11:11:27.997,False,True,sag des halt gleich :* | ,sag halt gleich Kuss
1056997336,1056996827,2000118981517,97319,1.0,Sie haben es nicht verstanden,"Je höher die Prävalenz, umso aussagekräftiger das Ergebnis. Falsch Positive fallen bei sehr niedriger Prävalenz und Massentest ins Gewicht. Das ist Stand der Wissenschaft.",2020-07-26 11:28:00.060,False,True,"Je höher die Prävalenz, umso aussagekräftiger das Ergebnis. Falsch Positive fallen bei sehr niedriger Prävalenz und Massentest ins Gewicht. Das ist Stand der Wissenschaft. | Sie haben es nicht verstanden",je hoch Prävalenz umso aussagekräftig Ergebnis falsch positiv fallen niedrig Prävalenz Massentest Gewicht stehen Wissenschaft verstehen
1056997590,-1,2000118890822,676367,1.0,,Ahh Sonne kommt und ich bin a Wolke bevor die Sonntagskaravanen losziehn  *winkt*,2020-07-26 11:36:02.650,False,True,Ahh Sonne kommt und ich bin a Wolke bevor die Sonntagskaravanen losziehn  *winkt* | ,ahh Sonne kommen -- Wolke bevor sonntagskaravan losziehen winken
